t	de	da	dr	rpm
1.0009999999999831e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882219299882331e+03
1.0019999999999831e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882307491216930e+03
1.0029999999999831e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882396429536934e+03
1.0039999999999830e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882486114251406e+03
1.0049999999999830e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882576544767671e+03
1.0059999999999830e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882667720491377e+03
1.0069999999999830e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882759640826421e+03
1.0079999999999830e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882852305175006e+03
1.0089999999999829e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1882945712937621e+03
1.0099999999999829e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883039863513054e+03
1.0109999999999829e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883134756298373e+03
1.0119999999999829e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883230390688964e+03
1.0129999999999828e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883326766078490e+03
1.0139999999999828e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883423881858939e+03
1.0149999999999828e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883521737420588e+03
1.0159999999999828e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883620332152013e+03
1.0169999999999828e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883719665440112e+03
1.0179999999999827e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883819736670089e+03
1.0189999999999827e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1883920545225460e+03
1.0199999999999827e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884022090488047e+03
1.0209999999999827e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884124371837997e+03
1.0219999999999827e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884227388653781e+03
1.0229999999999826e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884331140312170e+03
1.0239999999999826e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884435626188279e+03
1.0249999999999826e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884540845655533e+03
1.0259999999999826e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884646798085705e+03
1.0269999999999825e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884753482848864e+03
1.0279999999999825e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884860899313444e+03
1.0289999999999825e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1884969046846190e+03
1.0299999999999825e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885077924812199e+03
1.0309999999999825e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885187532574882e+03
1.0319999999999824e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885297869496021e+03
1.0329999999999824e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885408934935722e+03
1.0339999999999824e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885520728252432e+03
1.0349999999999824e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885633248802956e+03
1.0359999999999824e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885746495942449e+03
1.0369999999999823e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885860469024396e+03
1.0379999999999823e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1885975167400670e+03
1.0389999999999823e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886090590421463e+03
1.0399999999999823e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886206737435355e+03
1.0409999999999823e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886323607789273e+03
1.0419999999999822e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886441200828503e+03
1.0429999999999822e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886559515896693e+03
1.0439999999999822e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886678552335870e+03
1.0449999999999822e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886798309486426e+03
1.0459999999999821e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1886918786687115e+03
1.0469999999999821e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887039983275076e+03
1.0479999999999821e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887161898585823e+03
1.0489999999999821e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887284531953233e+03
1.0499999999999821e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887407882709581e+03
1.0509999999999820e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887531950185507e+03
1.0519999999999820e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887656733710060e+03
1.0529999999999820e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887782232610652e+03
1.0539999999999820e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1887908446213100e+03
1.0549999999999820e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888035373841599e+03
1.0559999999999819e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888163014818747e+03
1.0569999999999819e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888291368465539e+03
1.0579999999999819e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888420434070222e+03
1.0589999999999819e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888550211012862e+03
1.0599999999999818e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888680698578514e+03
1.0609999999999818e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888811896081784e+03
1.0619999999999818e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1888943802835670e+03
1.0629999999999818e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1889076418151594e+03
1.0639999999999818e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1889209741339373e+03
1.0649999999999817e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1889343771707254e+03
1.0659999999999817e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1889478508561901e+03
1.0669999999999817e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1889613951208380e+03
1.0679999999999817e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1889750098950199e+03
1.0689999999999817e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1889886951089270e+03
1.0699999999999816e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1890024506925943e+03
1.0709999999999816e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1890162765758996e+03
1.0719999999999816e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1890301726885632e+03
1.0729999999999816e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1890441389601488e+03
1.0739999999999815e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1890581753200645e+03
1.0749999999999815e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1890722816975599e+03
1.0759999999999815e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1890864580217312e+03
1.0769999999999815e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891007042215178e+03
1.0779999999999815e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891150202257027e+03
1.0789999999999814e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891047390760941e+03
1.0799999999999814e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891191891130479e+03
1.0809999999999814e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891337087556276e+03
1.0819999999999814e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891482979320090e+03
1.0829999999999814e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891629565702133e+03
1.0839999999999813e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891776845981049e+03
1.0849999999999813e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1891924819433966e+03
1.0859999999999813e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1892073485336441e+03
1.0869999999999813e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1892222842962497e+03
1.0879999999999812e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1892372891584623e+03
1.0889999999999812e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1892523630473779e+03
1.0899999999999812e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1892675058899381e+03
1.0909999999999812e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1892827176129331e+03
1.0919999999999812e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1892979981429989e+03
1.0929999999999811e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1893133474066208e+03
1.0939999999999811e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1893287653301313e+03
1.0949999999999811e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1893442518397119e+03
1.0959999999999811e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1893598068613924e+03
1.0969999999999811e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1893754303210517e+03
1.0979999999999810e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1893911221444168e+03
1.0989999999999810e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1894068822570666e+03
1.0999999999999810e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1894227105844279e+03
1.1009999999999810e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1894386070517785e+03
1.1019999999999810e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1894545715842455e+03
1.1029999999999809e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1894706041068075e+03
1.1039999999999809e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1894867045442943e+03
1.1049999999999809e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1895028728213861e+03
1.1059999999999809e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1895191088626129e+03
1.1069999999999808e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1895354125923600e+03
1.1079999999999808e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1895517839348618e+03
1.1089999999999808e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1895682228142059e+03
1.1099999999999808e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1895847291543314e+03
1.1109999999999808e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1896013028790312e+03
1.1119999999999807e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1896179439119501e+03
1.1129999999999807e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1896346521765863e+03
1.1139999999999807e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1896514275962913e+03
1.1149999999999807e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1896682700942706e+03
1.1159999999999807e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1896851795935827e+03
1.1169999999999806e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1897021560171402e+03
1.1179999999999806e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1897191992877110e+03
1.1189999999999806e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1897363093279159e+03
1.1199999999999806e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1897534860602318e+03
1.1209999999999805e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1897707294069905e+03
1.1219999999999805e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1897880392903776e+03
1.1229999999999805e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1898054156324351e+03
1.1239999999999805e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1898228583550613e+03
1.1249999999999805e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1898403673800094e+03
1.1259999999999804e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1898579426288884e+03
1.1269999999999804e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1898755840231656e+03
1.1279999999999804e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1898932914841621e+03
1.1289999999999804e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1899110649330582e+03
1.1299999999999804e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1899289042908899e+03
1.1309999999999803e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1899468094785520e+03
1.1319999999999803e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1899647804167939e+03
1.1329999999999803e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1899828170262258e+03
1.1339999999999803e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1900009192273151e+03
1.1349999999999802e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1900190869403864e+03
1.1359999999999802e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1900373200856234e+03
1.1369999999999802e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1900556185830692e+03
1.1379999999999802e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1900739823526255e+03
1.1389999999999802e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1900924113140522e+03
1.1399999999999801e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1901109053869704e+03
1.1409999999999801e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1901294644908598e+03
1.1419999999999801e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1901480885450605e+03
1.1429999999999801e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1901667774687726e+03
1.1439999999999801e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1901855311810564e+03
1.1449999999999800e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1902043496008346e+03
1.1459999999999800e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1902232326468875e+03
1.1469999999999800e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1902421802378603e+03
1.1479999999999800e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1902611922922574e+03
1.1489999999999799e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1902802687284461e+03
1.1499999999999799e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1902994094646551e+03
1.1509999999999799e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1903186144189754e+03
1.1519999999999799e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1903378835093599e+03
1.1529999999999799e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1903572166536264e+03
1.1539999999999798e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1903766137694529e+03
1.1549999999999798e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1903960747743831e+03
1.1559999999999798e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1904155995858227e+03
1.1569999999999798e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1904351881210418e+03
1.1579999999999798e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1904548402971750e+03
1.1589999999999797e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1904745560312199e+03
1.1599999999999797e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1904943352400401e+03
1.1609999999999797e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1905141778403636e+03
1.1619999999999797e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1905340837487825e+03
1.1629999999999797e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1905540528817560e+03
1.1639999999999796e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1905740851556075e+03
1.1649999999999796e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1905941804865279e+03
1.1659999999999796e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1906143387905727e+03
1.1669999999999796e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1906345599836641e+03
1.1679999999999795e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1906548439815915e+03
1.1689999999999795e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1906751907000116e+03
1.1699999999999795e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1906956000544469e+03
1.1709999999999795e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1907160719602889e+03
1.1719999999999795e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1907366063327963e+03
1.1729999999999794e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1907572030870951e+03
1.1739999999999794e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1907778621381804e+03
1.1749999999999794e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1907985834009160e+03
1.1759999999999794e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1908193667900341e+03
1.1769999999999794e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1908402122201355e+03
1.1779999999999793e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1908611196056922e+03
1.1789999999999793e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1908820888610435e+03
1.1799999999999793e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1909031199003994e+03
1.1809999999999793e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1909242126378404e+03
1.1819999999999792e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1909453669873169e+03
1.1829999999999792e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1909665828626512e+03
1.1839999999999792e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1909878601775345e+03
1.1849999999999792e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1910091988455306e+03
1.1859999999999792e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1910305987800753e+03
1.1869999999999791e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1910520598944745e+03
1.1879999999999791e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1910735821019066e+03
1.1889999999999791e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1910951653154239e+03
1.1899999999999791e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1911168094479485e+03
1.1909999999999791e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1911385144122769e+03
1.1919999999999790e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1911602801210793e+03
1.1929999999999790e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1911821064868973e+03
1.1939999999999790e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1912039934221480e+03
1.1949999999999790e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1912259408391214e+03
1.1959999999999789e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1912479486499815e+03
1.1969999999999789e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1912700167667672e+03
1.1979999999999789e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1912921451013922e+03
1.1989999999999789e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1913143335656446e+03
1.1999999999999789e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1913365820711874e+03
1.2009999999999788e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1913588905295596e+03
1.2019999999999788e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1913812588521773e+03
1.2029999999999788e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1914036869503302e+03
1.2039999999999788e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1914261747351857e+03
1.2049999999999788e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1914487221177874e+03
1.2059999999999787e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1914713290090554e+03
1.2069999999999787e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1914939953197882e+03
1.2079999999999787e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1915167209606593e+03
1.2089999999999787e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1915395058422232e+03
1.2099999999999786e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1915623498749087e+03
1.2109999999999786e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1915852529690251e+03
1.2119999999999786e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1916082150347606e+03
1.2129999999999786e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1916312359821795e+03
1.2139999999999786e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1916543157212272e+03
1.2149999999999785e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1916774541617287e+03
1.2159999999999785e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1917006512133867e+03
1.2169999999999785e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1917239067857854e+03
1.2179999999999785e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1917472207883884e+03
1.2189999999999785e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1917705931305395e+03
1.2199999999999784e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1917940237214634e+03
1.2209999999999784e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1918175124702661e+03
1.2219999999999784e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1918410592859345e+03
1.2229999999999784e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1918646640773363e+03
1.2239999999999783e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1918883267532215e+03
1.2249999999999783e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1919120472222226e+03
1.2259999999999783e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1919358253928535e+03
1.2269999999999783e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1919596611735124e+03
1.2279999999999783e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1919835544724779e+03
1.2289999999999782e+01	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1920075051979129e+03
